study	lineage	cluster	candidate_label	rank_within_cluster	n_cells	marker_pct	marker_decision_score	marker_base_score	negative_marker_penalty	confound_marker_penalty	marker_penalty	marker_discriminative_score	marker_gate_score	key_marker_bonus	marker_any_fraction	marker_mean_positive_fraction	key_marker_any_fraction	key_marker_two_fraction	key_marker_max_fraction	key_marker_enrichment	negative_marker_any_fraction	negative_marker_mean_positive_fraction	confound_marker_any_fraction	confound_marker_mean_positive_fraction	available_negative_markers	available_confound_markers	available_policy_required_markers	policy_required_any_fraction	policy_required_mean_positive_fraction	ref_fraction	raw_fraction	screfmapping_fraction	total_score
vaccination_study_01	Myeloid_lineage	0	Non-Classical Monocyte	1	12762	0.9732970044987859	0.998589562764457	1.0	0.4579768061432377	0.12093911612599906	0.5789159222692368	0.4210840777307632	0.4210840777307632	0.0	1.0	0.9053439899702241	0.998589562764457	0.9811941701927598	0.9960821187901583	1.617787182905342	0.9496160476414355	0.4414668547249648	0.3106096223162514	0.1850415295408243	S100A8;S100A9;VCAN;CD1C	NKG7;GNLY		0.0	0.0	0.9916940918351356	0.9979627017708823	0.0	3.0057573264378625
vaccination_study_01	Myeloid_lineage	0	Classical Monocyte	2	12762	0.7429653573963033	0.954552577965836	1.0	0.5	0.4461212976022567	0.6	0.4	0.4	0.0	1.0	0.8199145901896254	0.954552577965836	0.5968500235072872	0.9285378467324871	1.0712082874357274	0.9985112051402601	0.6627749046648906	0.9913806613383482	0.9913806613383482	FCGR3A;MS4A7;CD1C	HLA-DRA		0.0	0.0	0.04560413728255759	0.9989029932612443	0.0	1.4718696129133364
vaccination_study_01	Myeloid_lineage	0	Intermediate Monocyte	3	12762	0.8162480386986726	0.999529854254819	1.0	0.13688215013320798	0.39864833098260455	0.5355304811158126	0.4644695188841874	0.4644695188841874	0.0	1.0	0.8985268766650994	0.999529854254819	0.9953769001723868	0.9913806613383482	1.0094128780330887	0.2778561354019746	0.14225826672935277	0.9989029932612443	0.659849553361542	CD1C;NKG7	VCAN;FCGR3A		0.0	0.0	0.08572324087133679	0.0	0.0	0.6016267042783263
vaccination_study_01	Myeloid_lineage	0	Neutrophil	4	12762	0.675691908045079	0.9366870396489578	0.9885507189537928	0.032346549652614534	0.4445404325340856	0.4768869821867001	0.5116637367670926	0.5116637367670926	0.0	0.9989029932612443	0.7078044193700047	0.9366870396489578	0.48840307161886853	0.9249333960194327	1.0469783028642226	0.06989500078357624	0.02630204252207073	0.9997649271274095	0.9640730293057514	CD3D;MS4A1;CD79A	FCN1;LST1		0.0	0.0	0.0	0.0	0.0	0.5116637367670926
vaccination_study_01	Myeloid_lineage	0	Conventional DC 1	5	12762	0.7216164703737703	0.7216164703737703	1.0	0.23110849919030452	0.4461212976022567	0.6	0.4	0.4	0.0	0.7552107820090895	0.35354960037611655	0.6003761165961448	0.6003761165961448	0.6003761165961448	2.3417298508735374	0.5068954709293214	0.17494645562346547	0.9913806613383482	0.9913806613383482	CD1C;FCER1A;S100A8	HLA-DRA		0.0	0.0	0.0	0.0	0.0	0.4
vaccination_study_01	Myeloid_lineage	0	Plasmacytoid DC	6	12762	0.46262703698639945	0.6078200908948441	0.6078200908948441	0.42600720890142607	0.12932142297445542	0.5553286318758814	0.05249145901896268	0.05249145901896268	0.0	0.8187588152327221	0.20222983410571563	0.6078200908948441	0.153737658674189	0.45008619338661654	0.9419988997266746	0.9486757561510735	0.2977746434728099	0.3661651778718069	0.1298124640860889	CD3D;MS4A1;CD1C;FCN1;S100A8	MZB1;XBP1;PRDM1		0.0	0.0	0.0007052186177715092	0.0007052186177715092	0.0	0.05432502742516861
vaccination_study_01	Myeloid_lineage	0	Conventional DC 2	7	12762	0.700606131630175	0.700606131630175	0.0460742830277386	0.4644355639137021	0.4445404325340856	0.6	0.0	0.0	0.0	0.9997649271274095	0.506647338452698	0.0460742830277386	0.005563391317975239	0.028522175207647705	0.1468299307773281	0.9384109073812882	0.4901791777673301	0.9997649271274095	0.9640730293057514	LILRA4;S100A8;S100A9	FCN1;LST1		0.0	0.0	0.0004701457451810061	7.835762419683435e-05	0.0	0.0008305908164864441
vaccination_study_01	Myeloid_lineage	0	Eosinophil	8	12762	0.47075789240675275	0.47075789240675275	0.03024604293997806	0.23712793188110537	0.0	0.23712793188110537	0.0	0.0	0.0	0.01512302146998903	0.01512302146998903	0.01512302146998903	0.01512302146998903	0.01512302146998903	0.17050764111018077	0.5191976179282244	0.18105835031081854	0.0	0.0	S100A8;CD3D;MS4A1			0.0	0.0	0.0	0.0	0.0	0.0
vaccination_study_01	Myeloid_lineage	0	Basophil	9	12762	0.3790031706348431	0.45008619338661654	0.4500861933866165	0.45631040066865175	0.0033850493653032436	0.459695450033955	0.0	0.0	0.0	0.45008619338661654	0.45008619338661654	0.45008619338661654	0.0	0.45008619338661654	1.0762085069176903	0.9996082118790158	0.3475421825210259	0.007522331922896097	0.007522331922896097	CD3D;MS4A1;LST1	FCER1A		0.0	0.0	0.0	0.0	0.0	0.0
vaccination_study_01	Myeloid_lineage	0	Mast Cell	10	12762	0.5000016276359565	0.5000016276359565	0.0	0.45631040066865175	0.0	0.45631040066865175	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.9996082118790158	0.3475421825210259	0.0	0.0	CD3D;MS4A1;LST1			0.0	0.0	0.0	0.0	0.0	0.0
vaccination_study_01	Myeloid_lineage	1	Classical Monocyte	1	7543	0.8682754220460035	0.9996022802598435	1.0	0.39123160546201774	0.44982102611692953	0.6	0.4	0.4	0.0	1.0	0.9884495558796235	0.9996022802598435	0.9949622166246851	0.9984091210393743	1.1212393749536567	0.7982235184939679	0.39957576561049973	0.9996022802598435	0.9996022802598435	FCGR3A;MS4A7;CD1C	HLA-DRA		0.0	0.0	0.8387909319899244	0.777011799018958	0.0	2.519077290202837
