study	source	source_column	n_cells	informative_cells	coverage_fraction	final_concordant_cells	final_concordance_over_informative	final_concordance_over_all	discordant_informative_cells	discordant_fraction_over_informative	high_confidence_informative_cells	high_confidence_concordance_over_informative	top_labels	unique_support_cells	unique_support_fraction_over_all
vaccination_study_01	CellTypist	celltypist_v3_label	307194	307194	1.0	251708	0.8193779826428902	0.8193779826428902	55486	0.18062201735710984	274132	0.8469751798403689	Classical Monocyte:90428; NK Cell:51953; CD4 Naive / T Central Memory:43742; Non-Classical Monocyte:24895; Conventional DC 2:14671; Naive B Cell:11961; CD8 Naive / T Central Memory:11885; CD8 Cytotoxic / T Effector Memory:11297	1128	0.00367194671770933
vaccination_study_01	Pan-human Azimuth	panhuman_fine_v3_label	307194	263305	0.857129371016361	194756	0.7396593304342872	0.6339837366615233	68549	0.2603406695657128	244055	0.7616520866198193	NK Cell:45400; CD4 Naive / T Central Memory:38660; Classical Monocyte:35778; Non-Classical Monocyte:23824; Conventional DC 2:22660; CD4 T Effector Memory:13953; Memory B Cell:13570; CD8 Cytotoxic / T Effector Memory:11418	95	0.00030925083172197375
vaccination_study_01	Azimuth PBMC L2	azimuth_pbmc_l2_v3_label	307194	307194	1.0	211881	0.6897302681693002	0.6897302681693002	95313	0.31026973183069984	274132	0.7208023871711439	CD4 Naive / T Central Memory:53196; NK Cell:47785; Classical Monocyte:46235; Lymphoid Cell:27890; Non-Classical Monocyte:23857; CD8 Cytotoxic / T Effector Memory:15763; Conventional DC 2:15168; HSC:12703	38	0.0001237003326887895
vaccination_study_01	Azimuth PBMC L3	azimuth_pbmc_l3_v3_label	307194	307194	1.0	98231	0.3197686152724337	0.3197686152724337	208963	0.6802313847275663	274132	0.30531641690864253	Blood Cell:153373; Classical Monocyte:46416; Lymphoid Cell:29684; Non-Classical Monocyte:23902; HSC:13366; CD4 Naive / T Central Memory:12351; Platelet:8367; Plasmacytoid DC:7007	770	0.0025065593729044185
vaccination_study_01	Cluster consensus	cluster_consensus_v3_label	307194	0	0.0	0	0.0	0.0	0	0.0	0	0.0	not_available	0	0.0
vaccination_study_01	scRefMapping	screfmapping_official_label	307194	0	0.0	0	0.0	0.0	0	0.0	0	0.0	not_available	0	0.0
vaccination_study_01	Cluster marker assignment	cluster_marker_gene_assignment	307194	291624	0.9493154163167249	278018	0.9533440320412586	0.9050241866703126	13606	0.04665596795874139	274132	0.9719368771248887	Classical Monocyte:80512; CD4 Naive / T Central Memory:70198; NK Cell:52210; Non-Classical Monocyte:25355; Naive B Cell:15585; Conventional DC 2:15460; CD8 Cytotoxic / T Effector Memory:13257; Memory B Cell:8498	24114	0.07849762690677552
