study	lineage	cluster	candidate_label	rank_within_cluster	n_cells	marker_pct	ref_fraction	raw_fraction	screfmapping_fraction	total_score
vaccination_study_09	T_NK_lineage	12	ydT Cell	6	3249	0.5000035724492712	0.0043090181594336715	0.0003077870113881194	0.0	0.5072057885157532
vaccination_study_09	T_NK_lineage	12	Treg	7	3249	0.48380965990282937	0.012311480455524777	0.002770083102493075	0.0	0.506278111734162
vaccination_study_09	T_NK_lineage	12	MAIT Cell	8	3249	0.384549156901972	0.019698368728839642	0.002770083102493075	0.0	0.4188366299706085
vaccination_study_09	T_NK_lineage	13	NK Cell	1	3172	0.9429944269791368	0.9990542244640606	0.969735182849937	0.0	3.5112163689715707
vaccination_study_09	T_NK_lineage	13	CD8 Cytotoxic / T Effector Memory	2	3172	0.928468848242355	0.1169609079445145	0.0	0.0	1.1156063009535782
vaccination_study_09	T_NK_lineage	13	MAIT Cell	3	3172	0.8720527293512432	0.0037831021437578815	0.0015762925598991173	0.0	0.8796819853411549
vaccination_study_09	T_NK_lineage	13	CD4 T Effector Memory	4	3172	0.6833309517004859	0.0	0.0	0.0	0.6833309517004859
vaccination_study_09	T_NK_lineage	13	ydT Cell	5	3172	0.5000035724492712	0.00031525851197982345	0.00031525851197982345	0.0	0.5008232445804187
vaccination_study_09	T_NK_lineage	13	Treg	6	3172	0.48380965990282937	0.0009457755359394704	0.0009457755359394704	0.0	0.486268676296272
vaccination_study_09	T_NK_lineage	13	CD8 Naive / T Central Memory	7	3172	0.2577272077736496	0.0	0.0	0.0	0.2577272077736496
vaccination_study_09	T_NK_lineage	13	CD4 Naive / T Central Memory	8	3172	0.12657187767933695	0.034047919293820936	0.0	0.0	0.18104854854945046
vaccination_study_09	T_NK_lineage	14	CD4 Naive / T Central Memory	1	2984	0.6791726207487854	0.9983243967828418	0.0	0.0	2.2764916556013324
vaccination_study_09	T_NK_lineage	14	CD4 T Effector Memory	2	2984	0.7621677622177765	0.7047587131367292	0.0	0.0	1.8897817032365434
vaccination_study_09	T_NK_lineage	14	MAIT Cell	3	2984	0.878931480422978	0.2875335120643432	0.0160857908847185	0.0	1.3550708906106457
vaccination_study_09	T_NK_lineage	14	Treg	4	2984	0.48380965990282937	0.1270107238605898	0.01742627345844504	0.0	0.7044530915382181
vaccination_study_09	T_NK_lineage	14	CD8 Naive / T Central Memory	5	2984	0.53742676478994	0.0013404825737265416	0.0	0.0	0.5395715369079025
vaccination_study_09	T_NK_lineage	14	ydT Cell	6	2984	0.5000035724492712	0.00804289544235925	0.0	0.0	0.512872205157046
vaccination_study_09	T_NK_lineage	14	NK Cell	7	2984	0.3007895112889397	0.001675603217158177	0.0013404825737265416	0.0	0.30481095901011934
vaccination_study_09	T_NK_lineage	14	CD8 Cytotoxic / T Effector Memory	8	2984	0.2746498999714204	0.004021447721179625	0.0	0.0	0.28108421632530783
vaccination_study_09	T_NK_lineage	15	CD4 Naive / T Central Memory	1	2837	0.8012932266361817	1.0	0.0	0.0	2.4012932266361817
vaccination_study_09	T_NK_lineage	15	CD8 Naive / T Central Memory	2	2837	0.7446234638468133	0.053225237927388085	0.0	0.0	0.8297838445306343
vaccination_study_09	T_NK_lineage	15	Treg	3	2837	0.48380965990282937	0.11350017624250969	0.0010574550581600281	0.0	0.6664673969490049
vaccination_study_09	T_NK_lineage	15	ydT Cell	4	2837	0.5000035724492712	0.061332393373281634	0.0	0.0	0.5981354018465218
vaccination_study_09	T_NK_lineage	15	CD4 T Effector Memory	5	2837	0.420720205773078	0.005992245329573493	0.0	0.0	0.4303077983003956
vaccination_study_09	T_NK_lineage	15	MAIT Cell	6	2837	0.384549156901972	0.02079661614381389	0.00035248501938667606	0.0	0.4181762277514609
vaccination_study_09	T_NK_lineage	15	NK Cell	7	2837	0.3007895112889397	0.00035248501938667606	0.0	0.0	0.3013534873199584
vaccination_study_09	T_NK_lineage	15	CD8 Cytotoxic / T Effector Memory	8	2837	0.2746498999714204	0.00035248501938667606	0.0	0.0	0.27521387600243913
vaccination_study_09	T_NK_lineage	16	CD4 Naive / T Central Memory	1	2728	0.6032705773078022	0.9857038123167156	0.0	0.0	2.180396677014547
vaccination_study_09	T_NK_lineage	16	CD4 T Effector Memory	2	2728	0.8735585167190626	0.5718475073313783	0.0	0.0	1.788514528449268
vaccination_study_09	T_NK_lineage	16	MAIT Cell	3	2728	0.8412189196913404	0.15065982404692083	0.04912023460410557	0.0	1.1313948727705194
vaccination_study_09	T_NK_lineage	16	Treg	4	2728	0.48380965990282937	0.0747800586510264	0.006231671554252199	0.0	0.6096894252987238
vaccination_study_09	T_NK_lineage	16	ydT Cell	5	2728	0.5000035724492712	0.015762463343108504	0.00036656891495601173	0.0	0.5255900827132008
vaccination_study_09	T_NK_lineage	16	CD8 Cytotoxic / T Effector Memory	6	2728	0.2746498999714204	0.10447214076246335	0.0	0.0	0.4418053251913618
vaccination_study_09	T_NK_lineage	16	NK Cell	7	2728	0.3007895112889397	0.01063049853372434	0.01063049853372434	0.0	0.328428807476623
vaccination_study_09	T_NK_lineage	16	CD8 Naive / T Central Memory	8	2728	0.2577272077736496	0.002932551319648094	0.0	0.0	0.26241928988508656
vaccination_study_09	T_NK_lineage	17	NK Cell	1	2705	0.8909474135467277	0.5593345656192237	0.5486136783733826	0.0	2.3344963969108683
vaccination_study_09	T_NK_lineage	17	CD8 Cytotoxic / T Effector Memory	2	2705	0.8734066876250357	0.9105360443622921	0.0	0.0	2.330264358604703
vaccination_study_09	T_NK_lineage	17	MAIT Cell	3	2705	0.9046656187482138	0.5696857670979667	0.1567467652495379	0.0	1.9729096113544984
vaccination_study_09	T_NK_lineage	17	CD4 T Effector Memory	4	2705	0.9349814232637896	0.08096118299445472	0.0	0.0	1.0645193160549171
vaccination_study_09	T_NK_lineage	17	CD4 Naive / T Central Memory	5	2705	0.4535474421263218	0.07763401109057301	0.0	0.0	0.5777618598712386
vaccination_study_09	T_NK_lineage	17	ydT Cell	6	2705	0.5000035724492712	0.013308687615526803	0.012939001848428836	0.0	0.5342364744825429
vaccination_study_09	T_NK_lineage	17	Treg	7	2705	0.48380965990282937	0.002587800369685767	0.0018484288354898336	0.0	0.4897985693298164
vaccination_study_09	T_NK_lineage	17	CD8 Naive / T Central Memory	8	2705	0.2577272077736496	0.0	0.0	0.0	0.2577272077736496
vaccination_study_09	T_NK_lineage	18	Treg	1	2459	0.48380965990282937	0.8141520943472956	0.49816998779991867	0.0	2.284622998658421
vaccination_study_09	T_NK_lineage	18	CD4 Naive / T Central Memory	2	2459	0.6334238353815376	0.6994713298088654	0.0	0.0	1.7525779630757223
vaccination_study_09	T_NK_lineage	18	CD8 Naive / T Central Memory	3	2459	0.6033795370105745	0.023993493289955266	0.0	0.0	0.6417691262745029
vaccination_study_09	T_NK_lineage	18	ydT Cell	4	2459	0.5000035724492712	0.050427002846685644	0.0	0.0	0.5806867770039682
vaccination_study_09	T_NK_lineage	18	CD4 T Effector Memory	5	2459	0.35010002857959416	0.09719398129320862	0.0	0.0	0.5056103986487279
vaccination_study_09	T_NK_lineage	18	MAIT Cell	6	2459	0.384549156901972	0.010980073200488003	0.00040666937779585197	0.0	0.40252394340054864
vaccination_study_09	T_NK_lineage	18	NK Cell	7	2459	0.3007895112889397	0.0056933712891419274	0.0056933712891419274	0.0	0.3155922766407087
vaccination_study_09	T_NK_lineage	18	CD8 Cytotoxic / T Effector Memory	8	2459	0.2746498999714204	0.014233428222854819	0.0	0.0	0.29742338512798816
vaccination_study_09	T_NK_lineage	19	CD8 Naive / T Central Memory	1	2414	0.9502304229779936	0.9896437448218725	0.0	0.0	2.5336604146929895
vaccination_study_09	T_NK_lineage	19	CD4 Naive / T Central Memory	2	2414	0.8323931837667905	0.5356255178127589	0.0	0.0	1.6893940122672046
vaccination_study_09	T_NK_lineage	19	CD8 Cytotoxic / T Effector Memory	3	2414	0.7621213203772506	0.011184755592377795	0.0	0.0	0.7800169293250551
vaccination_study_09	T_NK_lineage	19	ydT Cell	4	2414	0.5000035724492712	0.015327257663628831	0.0	0.0	0.5245271847110773
vaccination_study_09	T_NK_lineage	19	Treg	5	2414	0.48380965990282937	0.020298260149130075	0.0016570008285004142	0.0	0.5179438769699379
vaccination_study_09	T_NK_lineage	19	CD4 T Effector Memory	6	2414	0.4329219062589311	0.002899751449875725	0.0	0.0	0.43756150857873227
vaccination_study_09	T_NK_lineage	19	MAIT Cell	7	2414	0.384549156901972	0.002899751449875725	0.0	0.0	0.38918875922177315
vaccination_study_09	T_NK_lineage	19	NK Cell	8	2414	0.3007895112889397	0.0016570008285004142	0.0016570008285004142	0.0	0.3050977134430408
vaccination_study_09	T_NK_lineage	2	CD4 Naive / T Central Memory	1	5411	0.8795262932266362	0.9998151912770282	0.0	0.0	2.4792305992698815
vaccination_study_09	T_NK_lineage	2	CD8 Naive / T Central Memory	2	5411	0.8054051157473564	0.0632045832563297	0.0	0.0	0.906532448957484
vaccination_study_09	T_NK_lineage	2	ydT Cell	3	5411	0.5000035724492712	0.056921086675291076	0.0	0.0	0.5910773111297369
