study	source	source_column	n_cells	informative_cells	coverage_fraction	final_concordant_cells	final_concordance_over_informative	final_concordance_over_all	discordant_informative_cells	discordant_fraction_over_informative	high_confidence_informative_cells	high_confidence_concordance_over_informative	top_labels	unique_support_cells	unique_support_fraction_over_all
vaccination_study_04	CellTypist	celltypist_v3_label	66065	66065	1.0	61676	0.933565427987588	0.933565427987588	4389	0.06643457201241201	60897	0.9816082894067031	Classical Monocyte:36446; Non-Classical Monocyte:15905; Plasmacytoid DC:5652; Conventional DC 2:5617; Conventional DC 1:1065; Blood Cell:725; HSC:235; NK Cell:196	4	6.054643154469084e-05
vaccination_study_04	Pan-human Azimuth	panhuman_fine_v3_label	66065	66065	1.0	59872	0.9062589873609325	0.9062589873609325	6193	0.09374101263906759	60897	0.9313595086785884	Classical Monocyte:30830; Non-Classical Monocyte:16318; Conventional DC 2:7543; Plasmacytoid DC:5611; Blood Cell:3223; Conventional DC 1:991; Intermediate Monocyte:940; HSC:256	24	0.000363278589268145
vaccination_study_04	Azimuth PBMC L2	azimuth_pbmc_l2_v3_label	66065	66065	1.0	61583	0.9321577234541739	0.9321577234541739	4482	0.06784227654582609	60897	0.9753025600604299	Classical Monocyte:35275; Non-Classical Monocyte:15856; Conventional DC 2:6183; Plasmacytoid DC:5492; Conventional DC 1:1094; HSC:957; Lymphoid Cell:492; Blood Cell:233	0	0.0
vaccination_study_04	Azimuth PBMC L3	azimuth_pbmc_l3_v3_label	66065	66065	1.0	55466	0.8395670930144554	0.8395670930144554	10599	0.16043290698554455	60897	0.900717605136542	Classical Monocyte:35314; Non-Classical Monocyte:15856; Blood Cell:6602; Plasmacytoid DC:5494; Conventional DC 1:1094; HSC:959; Lymphoid Cell:609; Plasma Cell:89	1	1.513660788617271e-05
vaccination_study_04	Cluster consensus	cluster_consensus_v3_label	66065	66065	1.0	62695	0.9489896314235979	0.9489896314235979	3370	0.05101036857640203	60897	0.9714600062400447	Classical Monocyte:34428; Non-Classical Monocyte:15604; Conventional DC 2:7863; Plasmacytoid DC:5726; Conventional DC 1:1106; Blood Cell:722; NK Cell:326; HSC:192	22	0.0003330053734957996
vaccination_study_04	scRefMapping	screfmapping_official_label	66065	170	0.0025732233406493606	51	0.3	0.0007719670021948082	119	0.7	53	0.7358490566037735	CD4 Naive / T Central Memory:47; Memory B Cell:46; Naive B Cell:44; Plasma Cell:24; CD4 T Effector Memory:7; Treg:2	0	0.0
vaccination_study_04	Cluster marker assignment	cluster_marker_gene_assignment	66065	64647	0.978536290017407	63261	0.9785604900459418	0.9575569514871717	1386	0.021439509954058193	60897	0.9806558615366932	Classical Monocyte:33857; Non-Classical Monocyte:15988; Conventional DC 2:7979; Plasmacytoid DC:5181; Intermediate Monocyte:1089; NK Cell:204; Plasmablast:124; gdT Cell:64	610	0.009233330810565352
