study	lineage	cluster	candidate_label	rank_within_cluster	n_cells	marker_pct	marker_decision_score	marker_base_score	negative_marker_penalty	confound_marker_penalty	marker_penalty	marker_discriminative_score	marker_gate_score	key_marker_bonus	marker_any_fraction	marker_mean_positive_fraction	key_marker_any_fraction	key_marker_two_fraction	key_marker_max_fraction	key_marker_enrichment	negative_marker_any_fraction	negative_marker_mean_positive_fraction	confound_marker_any_fraction	confound_marker_mean_positive_fraction	available_negative_markers	available_confound_markers	available_policy_required_markers	policy_required_any_fraction	policy_required_mean_positive_fraction	ref_fraction	raw_fraction	screfmapping_fraction	total_score
vaccination_study_04	T_NK_lineage	3	CD8 Cytotoxic / T Effector Memory	3	33	0.9971391811095134	1.0	1.0	0.3481818181818182	0.3545454545454545	0.6	0.4	0.4	0.0	1.0	0.5930735930735931	1.0	0.9090909090909091	1.0	1.4980772752243179	0.696969696969697	0.3787878787878788	0.8787878787878788	0.6060606060606061	CCR7;TCF7	KLRD1;FCGR3A		0.0	0.0	0.09090909090909091	0.0	0.0	0.5454545454545455
vaccination_study_04	T_NK_lineage	3	MAIT Cell	4	33	0.9975327329145538	0.9975327329145538	1.0	0.09090909090909091	0.4181818181818182	0.5090909090909091	0.49090909090909085	0.49090909090909085	0.0	0.9393939393939394	0.39393939393939387	0.9090909090909091	0.9090909090909091	0.9090909090909091	1.6613783449311235	0.15151515151515152	0.15151515151515152	1.0	0.787878787878788	LST1	NKG7;GNLY;GZMB		0.0	0.0	0.030303030303030304	0.0	0.0	0.5393939393939393
vaccination_study_04	T_NK_lineage	3	CD8 Naive / T Central Memory	5	33	0.9924922424884584	0.9924922424884584	0.8754682412269962	0.5	0.0	0.5	0.3754682412269962	0.3754682412269962	0.0	0.8787878787878788	0.45454545454545453	0.696969696969697	0.06060606060606061	0.696969696969697	1.7139941770291967	1.0	0.787878787878788	0.0	0.0	NKG7;GNLY;GZMB	CD4		0.0	0.0	0.0	0.0	0.0	0.3754682412269962
vaccination_study_04	T_NK_lineage	3	CD4 Naive / T Central Memory	6	33	0.8344963293725876	0.8344963293725876	0.7476656928452771	0.5	0.0	0.5	0.24766569284527706	0.24766569284527706	0.0	0.9393939393939394	0.3383838383838384	0.696969696969697	0.06060606060606061	0.696969696969697	1.2027839835023202	1.0	0.787878787878788	0.0	0.0	NKG7;GNLY;GZMB			0.0	0.0	0.0	0.0	0.0	0.24766569284527706
vaccination_study_04	T_NK_lineage	3	CD4 T Effector Memory	7	33	0.8965715583137819	0.8965715583137819	0.45454545454545453	0.3481818181818182	0.4181818181818182	0.6	0.0	0.0	0.0	0.9696969696969697	0.35353535353535354	0.45454545454545453	0.0	0.45454545454545453	0.712520011705772	0.696969696969697	0.3787878787878788	1.0	0.787878787878788	CCR7;TCF7	NKG7;GNLY;GZMB		0.0	0.0	0.0	0.0	0.0	0.0
vaccination_study_04	T_NK_lineage	3	Treg	8	33	0.5719367289790358	0.5719367289790358	0.0	0.5	0.26590909090909093	0.6	0.0	0.0	0.0	0.5151515151515151	0.17424242424242425	0.0	0.0	0.0	0.5031055900621119	1.0	0.787878787878788	0.696969696969697	0.3787878787878788	NKG7;GNLY;GZMB	CCR7;TCF7		0.0	0.0	0.0	0.0	0.0	0.0
vaccination_study_04	T_NK_lineage	3	gdT Cell	9	33	0.49680617573601754	0.49680617573601754	0.2727272727272727	0.09090909090909091	0.4431818181818182	0.5340909090909091	0.0	0.0	0.0	0.2727272727272727	0.2727272727272727	0.2727272727272727	0.0	0.2727272727272727	0.5374538627296196	0.15151515151515152	0.15151515151515152	1.0	0.9545454545454546	LST1	NKG7;GNLY		0.0	0.0	0.0	0.0	0.0	0.0
vaccination_study_04	T_NK_lineage	4	NK Cell	1	33	0.9982895633088625	0.9982895633088625	1.0	0.1187878787878788	0.0	0.1187878787878788	0.8812121212121212	0.8812121212121212	0.0	1.0	0.735930735930736	0.9696969696969697	0.9696969696969697	0.9696969696969697	1.4425641618879212	0.24242424242424243	0.12121212121212122	0.0	0.0	CD3E;LST1			0.0	0.0	1.0	0.9696969696969697	0.0	3.450909090909091
vaccination_study_04	T_NK_lineage	4	NKT Cell	2	33	0.9986074320744721	0.9986074320744721	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.9696969696969697	0.7393939393939395	0.9696969696969697	0.7575757575757576	0.9696969696969697	1.3223705140052415	0.0	0.0	0.0	0.0	LST1			0.0	0.0	0.0	0.0	0.0	1.0
vaccination_study_04	T_NK_lineage	4	MAIT Cell	3	33	0.9984409293877242	0.9984409293877242	1.0	0.0	0.40909090909090906	0.40909090909090906	0.5909090909090909	0.5909090909090909	0.0	0.8787878787878788	0.3737373737373737	0.8787878787878788	0.8787878787878788	0.8787878787878788	1.6066016108417358	0.0	0.0	0.9696969696969697	0.787878787878788	LST1	NKG7;GNLY;GZMB		0.0	0.0	0.0	0.0	0.0	0.5909090909090909
vaccination_study_04	T_NK_lineage	4	CD8 Cytotoxic / T Effector Memory	4	33	0.9980322409747976	0.9980322409747976	1.0	0.19636363636363635	0.3840909090909091	0.5804545454545454	0.41954545454545455	0.41954545454545455	0.0	0.9696969696969697	0.6406926406926406	0.9696969696969697	0.8484848484848485	0.9696969696969697	1.4531304622862946	0.3939393939393939	0.2121212121212121	0.9393939393939394	0.6818181818181819	CCR7;TCF7	KLRD1;FCGR3A		0.0	0.0	0.0	0.0	0.0	0.41954545454545455
vaccination_study_04	T_NK_lineage	4	CD8 Naive / T Central Memory	5	33	0.9385150987663664	0.9385150987663664	0.3939393939393939	0.5	0.0	0.5	0.0	0.0	0.0	0.8181818181818182	0.3257575757575758	0.3939393939393939	0.030303030303030304	0.3333333333333333	0.9793202906043372	0.9696969696969697	0.787878787878788	0.0	0.0	NKG7;GNLY;GZMB	CD4		0.0	0.0	0.030303030303030304	0.030303030303030304	0.0	0.0787878787878788
