study	lineage	cluster	candidate_label	rank_within_cluster	n_cells	marker_pct	ref_fraction	raw_fraction	screfmapping_fraction	total_score
vaccination_study_04	Myeloid_lineage	18	Conventional DC 2	6	1252	0.3650571406947703	0.0	0.0	0.0	0.3650571406947703
vaccination_study_04	Myeloid_lineage	19	Non-Classical Monocyte	1	1199	0.9712101718004995	1.0	1.0	0.0	3.5712101718005
vaccination_study_04	Myeloid_lineage	19	Classical Monocyte	2	1199	0.311920078710361	0.0025020850708924102	1.0	0.0	1.3159234148237888
vaccination_study_04	Myeloid_lineage	19	Conventional DC 1	3	1199	0.834708241882994	0.19849874895746455	0.0	0.0	1.1523062402149373
vaccination_study_04	Myeloid_lineage	19	Intermediate Monocyte	4	1199	0.8920911223794747	0.011676396997497914	0.0008340283569641367	0.0	0.9116073859324355
vaccination_study_04	Myeloid_lineage	19	Plasmacytoid DC	5	1199	0.5058502989480057	0.0	0.0	0.0	0.5058502989480057
vaccination_study_04	Myeloid_lineage	19	Conventional DC 2	6	1199	0.3650571406947703	0.0	0.0	0.0	0.3650571406947703
vaccination_study_04	Myeloid_lineage	2	Classical Monocyte	1	4757	0.6594565957768864	0.9997897834769813	0.9991591339079252	0.0	3.258279383247982
vaccination_study_04	Myeloid_lineage	2	Intermediate Monocyte	2	4757	0.694391886778173	0.23039730922850535	0.03910027328147993	0.0	1.1021278548252615
vaccination_study_04	Myeloid_lineage	2	Non-Classical Monocyte	3	4757	0.5341254824793764	0.006726928736598697	0.006726928736598697	0.0	0.5516154971945331
vaccination_study_04	Myeloid_lineage	2	Conventional DC 2	4	4757	0.3650571406947703	0.050662182047508934	0.04456590287996637	0.0	0.490682534850751
vaccination_study_04	Myeloid_lineage	2	Plasmacytoid DC	5	4757	0.4362370392794975	0.0008408660920748371	0.0008408660920748371	0.0	0.43842329111889206
vaccination_study_04	Myeloid_lineage	2	Conventional DC 1	6	4757	0.41090592598198744	0.0010510826150935463	0.0	0.0	0.41258765816613713
vaccination_study_04	Myeloid_lineage	20	Classical Monocyte	1	856	0.8054113373193068	1.0	0.9988317757009346	0.0	3.4042431130202413
vaccination_study_04	Myeloid_lineage	20	Intermediate Monocyte	2	856	0.5714674941345644	0.10046728971962617	0.014018691588785047	0.0	0.7462338492747513
vaccination_study_04	Myeloid_lineage	20	Plasmacytoid DC	3	856	0.618447740861273	0.0	0.0	0.0	0.618447740861273
vaccination_study_04	Myeloid_lineage	20	Non-Classical Monocyte	4	856	0.5034662832059336	0.004672897196261682	0.004672897196261682	0.0	0.515615815916214
vaccination_study_04	Myeloid_lineage	20	Conventional DC 1	5	856	0.41090592598198744	0.0	0.0	0.0	0.41090592598198744
vaccination_study_04	Myeloid_lineage	20	Conventional DC 2	6	856	0.3650571406947703	0.004672897196261682	0.004672897196261682	0.0	0.37720667340505065
vaccination_study_04	Myeloid_lineage	21	Classical Monocyte	1	800	0.7231287368500718	0.9975	0.7775	0.0	3.0966287368500716
vaccination_study_04	Myeloid_lineage	21	Conventional DC 2	2	800	0.7382199349125861	0.285	0.285	0.0	1.479219934912586
