tool	covered_n	coverage_fraction	exact_final_concordance	broad_final_concordance	top_supported_labels	top_disagreements
CellTypist	43767	1.0	0.6754404003015971	0.8975255329357735	CD4 Naive / T Central Memory: 12,503; Classical Monocyte: 9,552; NK Cell: 6,118; CD8 Cytotoxic / T Effector Memory: 5,485; Plasma Cell: 1,967	NK Cell vs CD8 Cytotoxic / T Effector Memory: 1,467; NK Cell vs CD4 Naive / T Central Memory: 1,087; CD8 Cytotoxic / T Effector Memory vs CD4 Naive / T Central Memory: 857; Classical Monocyte vs CD4 Naive / T Central Memory: 844; Plasma Cell vs Plasmablast: 699
Azimuth PBMC L2	43767	1.0	0.6799643567071081	0.9601754746726986	Classical Monocyte: 10,831; CD4 Naive / T Central Memory: 8,045; CD8 Cytotoxic / T Effector Memory: 6,760; NK Cell: 6,131; Plasmablast: 2,647	Plasma Cell vs Plasmablast: 2,627; NK Cell vs CD8 Cytotoxic / T Effector Memory: 1,445; Memory B Cell vs B Cell: 1,172; CD4 Naive / T Central Memory vs CD8 Naive / T Central Memory: 914; CD4 Naive / T Central Memory vs CD8 Cytotoxic / T Effector Memory: 855
Azimuth PBMC L3	43767	1.0	0.35698128727123174	0.4501565106130189	Blood Cell: 22,860; Classical Monocyte: 10,878; CD4 Naive / T Central Memory: 2,031; Plasma Cell: 1,905; Non-Classical Monocyte: 1,428	NK Cell vs Blood Cell: 6,967; CD4 Naive / T Central Memory vs Blood Cell: 6,748; CD8 Cytotoxic / T Effector Memory vs Blood Cell: 4,729; Naive B Cell vs Blood Cell: 1,577; Memory B Cell vs Blood Cell: 1,474
Pan-human Azimuth fine	43767	1.0	0.6470400073114447	0.8409532296022117	Classical Monocyte: 8,481; Blood Cell: 6,449; NK Cell: 5,824; CD8 Cytotoxic / T Effector Memory: 4,725; CD4 Naive / T Central Memory: 4,518	CD4 Naive / T Central Memory vs Blood Cell: 1,644; CD4 Naive / T Central Memory vs CD4 T Effector Memory: 1,496; NK Cell vs Blood Cell: 1,250; Classical Monocyte vs Blood Cell: 1,182; CD8 Cytotoxic / T Effector Memory vs Blood Cell: 929
Pan-human Azimuth medium	43767	1.0	0.135101789019124	0.8492699979436562	T Cell: 13,026; Monocyte: 10,425; B Cell: 6,116; NK Cell: 5,824; Blood Cell: 5,612	Classical Monocyte vs Monocyte: 8,282; CD4 Naive / T Central Memory vs T Cell: 8,131; CD8 Cytotoxic / T Effector Memory vs T Cell: 3,630; Plasma Cell vs B Cell: 3,082; Naive B Cell vs B Cell: 1,456
Cluster consensus	43767	1.0	0.737153563186876	0.9374414513217721	Classical Monocyte: 9,773; CD4 Naive / T Central Memory: 8,079; NK Cell: 7,327; CD8 Cytotoxic / T Effector Memory: 6,384; B Cell: 3,663	Naive B Cell vs B Cell: 1,589; Memory B Cell vs B Cell: 1,475; NK Cell vs CD8 Cytotoxic / T Effector Memory: 1,001; CD4 Naive / T Central Memory vs CD8 Cytotoxic / T Effector Memory: 956; Classical Monocyte vs Blood Cell: 804
Marker score	43767	1.0	0.24566454177805197	0.9362990380880573	Monocyte: 12,635; NK Cell: 8,772; T Cell: 5,929; CD4 T Cell (ab): 5,917; B Cell: 3,736	Classical Monocyte vs Monocyte: 9,853; CD4 Naive / T Central Memory vs CD4 T Cell (ab): 5,263; CD4 Naive / T Central Memory vs T Cell: 3,267; CD8 Cytotoxic / T Effector Memory vs T Cell: 1,864; Naive B Cell vs B Cell: 1,578
screfmap scoped	14670	0.33518404277195146	0.7425357873210634	0.9644853442399455	CD4 Naive / T Central Memory: 6,784; Naive B Cell: 2,408; Plasma Cell: 2,037; Memory B Cell: 1,892; CD4 T Effector Memory: 1,037	CD4 Naive / T Central Memory vs CD4 T Effector Memory: 641; Plasma Cell vs Memory B Cell: 590; Plasma Cell vs Naive B Cell: 512; CD4 Naive / T Central Memory vs Treg: 429; Memory B Cell vs Naive B Cell: 398
