tool	covered_n	coverage_fraction	exact_final_concordance	broad_final_concordance	top_supported_labels	top_disagreements
CellTypist	66065	1.0	0.9164610610762128	0.9853174903504125	Classical Monocyte: 36,446; Non-Classical Monocyte: 15,905; Plasmacytoid DC: 5,652; Conventional DC 2: 5,617; Conventional DC 1: 1,065	Conventional DC 2 vs Classical Monocyte: 2,675; Non-Classical Monocyte vs Classical Monocyte: 432; Classical Monocyte vs Non-Classical Monocyte: 395; Doublet vs Classical Monocyte: 290; Intermediate Monocyte vs Classical Monocyte: 240
Azimuth PBMC L2	66065	1.0	0.9151895860137743	0.9747067282222054	Classical Monocyte: 35,275; Non-Classical Monocyte: 15,856; Conventional DC 2: 6,183; Plasmacytoid DC: 5,492; Conventional DC 1: 1,094	Conventional DC 2 vs Classical Monocyte: 1,948; Classical Monocyte vs Non-Classical Monocyte: 492; Blood Cell vs HSC: 435; Non-Classical Monocyte vs Classical Monocyte: 335; Doublet vs Classical Monocyte: 251
Azimuth PBMC L3	66065	1.0	0.8225838189661697	0.8798001967759025	Classical Monocyte: 35,314; Non-Classical Monocyte: 15,856; Blood Cell: 6,602; Plasmacytoid DC: 5,494; Conventional DC 1: 1,094	Conventional DC 2 vs Blood Cell: 5,916; Conventional DC 2 vs Classical Monocyte: 1,980; Classical Monocyte vs Non-Classical Monocyte: 492; Blood Cell vs HSC: 435; Non-Classical Monocyte vs Classical Monocyte: 335
Pan-human Azimuth fine	66065	1.0	0.9020510103685764	0.9502762430939227	Classical Monocyte: 30,830; Non-Classical Monocyte: 16,318; Conventional DC 2: 7,543; Plasmacytoid DC: 5,611; Blood Cell: 3,223	Classical Monocyte vs Blood Cell: 1,426; Conventional DC 2 vs Blood Cell: 654; Classical Monocyte vs Intermediate Monocyte: 611; Classical Monocyte vs Non-Classical Monocyte: 567; Classical Monocyte vs Conventional DC 2: 566
Pan-human Azimuth medium	66065	1.0	0.011655188072352985	0.9506697948989632	Monocyte: 48,088; DC: 14,159; Blood Cell: 2,935; HSC: 517; NK Cell: 157	Classical Monocyte vs Monocyte: 31,224; Non-Classical Monocyte vs Monocyte: 15,680; Conventional DC 2 vs DC: 6,816; Plasmacytoid DC vs DC: 5,454; Classical Monocyte vs Blood Cell: 1,416
Cluster consensus	66065	1.0	0.9629909937183078	0.9861348671762658	Classical Monocyte: 34,428; Non-Classical Monocyte: 15,604; Conventional DC 2: 7,863; Plasmacytoid DC: 5,726; Conventional DC 1: 1,106	Doublet vs Classical Monocyte: 355; Non-Classical Monocyte vs Classical Monocyte: 328; Intermediate Monocyte vs Classical Monocyte: 252; HSC vs Blood Cell: 243; Conventional DC 2 vs Classical Monocyte: 238
Marker score	66065	1.0	0.2260652387799894	0.9575720880950579	Monocyte: 43,244; Non-Classical Monocyte: 10,557; DC: 5,724; Plasmacytoid DC: 4,486; Plasma Cell: 1,004	Classical Monocyte vs Monocyte: 32,864; Non-Classical Monocyte vs Monocyte: 5,285; Conventional DC 2 vs DC: 4,105; Conventional DC 2 vs Monocyte: 3,898; Conventional DC 1 vs DC: 944
screfmap scoped	170	0.0025732233406493606	0.24705882352941178	0.9	CD4 Naive / T Central Memory: 47; Memory B Cell: 46; Naive B Cell: 44; Plasma Cell: 24; CD4 T Effector Memory: 7	Plasmablast vs Memory B Cell: 33; Plasmablast vs Naive B Cell: 21; Plasma Cell vs Naive B Cell: 16; Plasma Cell vs Memory B Cell: 13; NK Cell vs CD4 Naive / T Central Memory: 12
